timestamp,batch_id,modelo,icrl,oponente,victoria,turnos,pokemon_vivos,tokens_gastados,decisiones,cambios,forzados,fallbacks
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,39,0,114511,44,27,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,20,0,65100,25,6,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,17,2,55402,21,2,4,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,16,4,48157,18,2,2,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,15,0,52964,20,1,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,14,0,50749,19,3,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,19,3,57761,22,1,3,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,23,0,74804,28,10,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,19,0,65984,24,14,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,16,0,55953,21,2,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,30,0,92814,35,9,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,20,0,65688,25,8,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,22,2,69087,26,8,4,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,17,0,58448,22,2,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,21,0,69476,26,6,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,30,0,100394,38,12,7,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,13,0,47740,18,0,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,20,2,62535,24,1,4,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,22,0,74597,28,5,6,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,1,17,4,51280,19,4,2,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,16,0,54766,21,8,5,1
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,20,0,65176,25,14,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,30,0,93013,35,9,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,18,0,62221,23,4,5,0
2026-06-28 01:22:27,20260628_012227,gpt-4o-mini,True,HeuristicPlayer,0,14,0,50014,19,4,5,0
